entry_time,exit_time,direction,entry_price,exit_price,shares,entry_z,exit_z,duration_bars,gross_pnl,commission,slippage,net_pnl,reconciliation_error,exit_reason
2024-08-27 13:37:00-04:00,2024-08-27 13:43:00-04:00,SHORT,128.75444396,128.81585801999998,155,-1.740908481904619,0.5989229712665942,6,-1.5344999999980757,1.085,7.984679299998163,-10.60417929999624,0.0,TAKE_PROFIT
2024-08-27 13:51:00-04:00,2024-08-27 13:56:00-04:00,LONG,129.170829,128.92430998,154,1.6739967285777053,-0.4791321170913975,5,-30.014600000002815,1.078,7.949329079996232,-39.04192907999905,0.0,TAKE_PROFIT
2024-08-27 14:14:00-04:00,2024-08-27 14:40:00-04:00,SHORT,128.629269,128.485692,155,-2.26909133842532,0.6553684199079628,26,30.224999999998943,1.085,7.970564999999965,21.169434999998977,0.0,TAKE_PROFIT
2024-08-27 14:43:00-04:00,2024-08-27 14:51:00-04:00,LONG,128.605716,128.384318,155,2.114203369891138,0.40368279819907,8,-26.350000000002467,1.085,7.966689999996532,-35.401689999999,0.0,TAKE_PROFIT
2024-08-27 15:48:00-04:00,2024-08-27 15:51:00-04:00,LONG,128.750745,128.42431,155,1.5480364586592192,-0.023976687502299643,3,-42.62500000000088,1.085,7.972424999999674,-51.682425000000556,0.0,TAKE_PROFIT
2024-08-27 15:55:00-04:00,2024-08-27 15:56:00-04:00,LONG,128.41567799999999,128.404314,155,0.3890158982337637,-1.2626967128805104,1,6.200000000003172,1.085,7.961420000001027,-2.846419999997855,0.0,TAKE_PROFIT
2024-08-28 09:50:00-04:00,2024-08-28 10:02:00-04:00,SHORT,126.4007148,126.93538199999999,158,-2.01585606931535,0.4725191644542172,12,-76.47199999999916,1.106,8.005417599998793,-85.58341759999794,0.0,TAKE_PROFIT
2024-08-28 10:44:00-04:00,2024-08-28 11:29:00-04:00,SHORT,126.45160462,123.834762,158,-1.694372928496373,0.20556581460342266,45,421.3701999999997,1.106,7.909066039999743,412.35513396,0.0,TAKE_PROFIT
2024-08-28 12:09:00-04:00,2024-08-28 12:15:00-04:00,LONG,125.645124,125.299935,159,1.838933693838094,-1.1627654816283624,6,-46.90500000000027,1.113,7.980050999998241,-55.99805099999851,0.0,TAKE_PROFIT
2024-08-28 12:18:00-04:00,2024-08-28 12:20:00-04:00,SHORT,125.08787742,125.37537006,159,-1.0109882917100057,0.4851839435151627,2,-37.74660000000128,1.113,7.96472975999815,-46.82432975999943,0.0,TAKE_PROFIT
2024-08-28 13:05:00-04:00,2024-08-28 13:22:00-04:00,SHORT,125.694856,125.50939686,159,-1.4524895494901462,-0.4680162921777611,17,37.476299999999085,1.113,7.98829673999812,28.375003260000966,0.0,TAKE_PROFIT
2024-08-28 13:55:00-04:00,2024-08-28 14:01:00-04:00,SHORT,124.55008500000001,124.09491401999999,160,-1.9356413058716466,1.2021796288456659,6,80.78400000000101,1.12,7.95664319999787,71.70735680000314,0.0,TAKE_PROFIT
2024-08-28 14:05:00-04:00,2024-08-28 14:36:00-04:00,LONG,124.539903,124.69505600000001,160,2.136349744927779,-0.4890686823977766,31,32.79999999999973,1.12,7.975519999997687,23.70448000000204,0.0,TAKE_PROFIT
2024-08-28 14:43:00-04:00,2024-08-28 14:51:00-04:00,SHORT,124.715052,125.019999,160,-1.1109127059639177,0.6762240883493947,8,-40.800000000001546,1.12,7.991519999998218,-49.91151999999976,0.0,TAKE_PROFIT
2024-08-28 15:33:00-04:00,2024-08-28 15:41:00-04:00,LONG,126.370269,126.09977500000001,158,1.3208033292481187,-0.1736353491282786,8,-34.75999999999982,1.106,7.978051999997831,-43.84405199999765,0.0,TAKE_PROFIT
2024-08-29 10:07:00-04:00,2024-08-29 10:31:00-04:00,SHORT,121.70565400000001,121.014198,164,-1.8628940040900954,0.25548684402067606,24,121.36000000000149,1.1480000000000001,7.961215999998785,112.25078400000271,0.0,TAKE_PROFIT
2024-08-29 10:50:00-04:00,2024-08-29 11:15:00-04:00,LONG,122.209437,122.195556,163,1.8017225891738549,-0.12700161164313073,25,5.704999999999444,1.141,7.967602999999087,-3.4036029999996433,0.0,TAKE_PROFIT
2024-08-29 11:23:00-04:00,2024-08-29 11:41:00-04:00,SHORT,121.135768,121.704336,165,-2.3564216738040726,0.12659971688844668,18,-85.80000000000169,1.155,8.013719999998159,-94.96871999999985,0.0,TAKE_PROFIT
2024-08-29 12:26:00-04:00,2024-08-29 13:06:00-04:00,SHORT,121.29773560000001,120.77414999999999,164,-1.9002384925319078,1.0128470508416152,40,93.80800000000045,1.1480000000000001,7.939961599997446,84.720038400003,0.0,TAKE_PROFIT
2024-08-29 13:12:00-04:00,2024-08-29 13:30:00-04:00,LONG,120.76414799999999,120.605874,165,1.7719647062070318,0.08780019568113405,18,-18.149999999999906,1.155,7.965209999998706,-27.270209999998613,0.0,TAKE_PROFIT
2024-08-29 13:56:00-04:00,2024-08-29 14:01:00-04:00,LONG,120.93418199999999,120.415912,165,1.9865513174827407,-1.5519449463805324,5,-77.54999999999981,1.155,7.964549999998027,-86.66954999999784,0.0,TAKE_PROFIT
2024-08-29 14:09:00-04:00,2024-08-29 14:15:00-04:00,SHORT,120.145966,120.479091,166,-1.6577678219857896,-0.4979683359974775,6,-47.309999999999434,1.162,7.988749999999811,-56.460749999999244,0.0,TAKE_PROFIT
2024-08-29 14:36:00-04:00,2024-08-29 14:55:00-04:00,SHORT,118.68535818000001,118.15372602,168,-1.821723611760001,0.3565710235102266,19,97.2720000000013,1.176,7.957797119998759,88.13820288000254,0.0,TAKE_PROFIT
2024-08-29 15:05:00-04:00,2024-08-29 15:13:00-04:00,LONG,118.27365,117.411513,169,1.9718540233850508,0.044644154913391874,8,-137.73499999999962,1.183,7.966153000001086,-146.8841530000007,0.0,TAKE_PROFIT
2024-08-29 15:42:00-04:00,2024-08-29 15:49:00-04:00,LONG,118.69373399999999,118.206354,168,2.0518911846365877,-0.6142574510344471,7,-73.91999999999962,1.176,7.95983999999828,-83.0558399999979,0.0,TAKE_PROFIT
2024-08-30 10:12:00-04:00,2024-08-30 10:37:00-04:00,SHORT,120.25534412,120.024,166,-1.6040022658395983,0.13421220835544265,25,46.38039999999924,1.162,7.977276079998774,37.24112392000047,0.0,TAKE_PROFIT
2024-08-30 10:59:00-04:00,2024-08-30 11:40:00-04:00,SHORT,118.486298,118.09361399999999,168,-2.21521103074485,1.0044495615174072,41,73.920000000002,1.176,7.949087999999165,64.79491200000284,0.0,TAKE_PROFIT
2024-08-30 11:53:00-04:00,2024-08-30 12:34:00-04:00,LONG,118.393674,117.9764,168,1.8364225811066102,-0.31483428086456905,41,-62.160000000000764,1.176,7.9420320000002675,-71.27803200000103,0.0,TAKE_PROFIT
2024-08-30 12:47:00-04:00,2024-08-30 13:12:00-04:00,SHORT,118.006394,118.69293384,169,-1.6999118344215711,-0.13965072584963473,25,-108.02480000000041,1.183,8.00043295999869,-117.20823295999911,0.0,TAKE_PROFIT
2024-08-30 13:25:00-04:00,2024-08-30 13:39:00-04:00,SHORT,118.136368,118.51989924,169,-1.7813233289689183,0.9616390431261783,14,-56.81780000000087,1.183,7.998979559998517,-65.99977955999938,0.0,TAKE_PROFIT
2024-08-30 14:28:00-04:00,2024-08-30 14:46:00-04:00,LONG,118.69373399999999,118.82513022,168,1.8125857684175588,0.07799925782711527,18,30.055199999999786,1.176,7.980635039997537,20.89856496000225,0.0,TAKE_PROFIT
2024-08-30 15:06:00-04:00,2024-08-30 15:56:00-04:00,SHORT,118.78623800000001,119.20383600000001,168,-1.864514855212739,-0.20850319101341427,50,-62.160000000000764,1.176,7.996463999998923,-71.33246399999969,0.0,TAKE_PROFIT
2024-09-03 10:16:00-04:00,2024-09-03 11:04:00-04:00,SHORT,112.167562,110.492094,178,-1.0327266025818393,0.5225919435991682,48,306.1599999999998,1.246,7.926695999998145,296.9873040000017,0.0,TAKE_PROFIT
2024-09-03 11:13:00-04:00,2024-09-03 11:32:00-04:00,LONG,111.452286,110.79783599999999,179,2.3217253176657646,0.45979490773102705,19,-109.19000000000244,1.2530000000000001,7.956549999999581,-118.39955000000202,0.0,TAKE_PROFIT
2024-09-03 12:10:00-04:00,2024-09-03 12:38:00-04:00,SHORT,110.237948,110.167029,181,-1.9318617262793316,1.5528257382880948,28,20.815000000001646,1.2670000000000001,7.978661000001011,11.569339000000635,0.0,TAKE_PROFIT
2024-09-03 12:44:00-04:00,2024-09-03 13:00:00-04:00,LONG,110.39447448,110.152965,181,2.688049907688501,0.3506568822114038,16,-35.729400000000325,1.2670000000000001,7.983815880000549,-44.98021588000088,0.0,TAKE_PROFIT
2024-09-03 13:25:00-04:00,2024-09-03 13:32:00-04:00,SHORT,110.407914,110.552106,181,-1.8839916988742273,-0.4475090018396797,7,-18.09999999999897,1.2670000000000001,7.998751999999158,-27.36575199999813,0.0,TAKE_PROFIT
2024-09-03 13:51:00-04:00,2024-09-03 14:37:00-04:00,SHORT,109.83302900000001,108.7337424,182,-1.617941081369415,-0.2767044404658233,46,208.02600000000012,1.274,7.955838799997679,198.79616120000244,0.0,TAKE_PROFIT
2024-09-03 15:02:00-04:00,2024-09-03 15:17:00-04:00,LONG,109.0112979,108.553285,183,2.015695882048383,-0.23933622774629695,15,-75.85350000000071,1.281,7.962860699999283,-85.0973607,0.0,TAKE_PROFIT
2024-09-03 15:28:00-04:00,2024-09-03 15:41:00-04:00,SHORT,108.28833800000001,107.98159199999999,184,-2.054921929475591,0.09198657995674328,13,64.40000000000157,1.288,7.9587359999982255,55.15326400000335,0.0,TAKE_PROFIT
2024-09-04 10:13:00-04:00,2024-09-04 10:22:00-04:00,LONG,107.9125782,106.95860400000001,185,2.1526053101943883,-0.21231556203286944,9,-168.53500000000025,1.295,7.95022699999798,-177.7802269999982,0.0,TAKE_PROFIT
2024-09-04 11:19:00-04:00,2024-09-04 11:55:00-04:00,SHORT,108.863223,108.261648,183,-2.2862801699999067,-0.20858531225583327,36,118.03500000000187,1.281,7.946774999999846,108.80722500000202,0.0,TAKE_PROFIT
2024-09-04 12:12:00-04:00,2024-09-04 12:43:00-04:00,LONG,108.286653,108.84832598,184,2.6441163581797733,-0.7836396660541612,31,111.33839999999873,1.288,7.990571679999221,102.05982831999951,0.0,TAKE_PROFIT
2024-09-04 12:48:00-04:00,2024-09-04 12:58:00-04:00,SHORT,108.36862194,108.846765,184,-2.6079134274589513,0.890208141981787,10,-79.9848000000012,1.288,7.993523040000241,-89.26632304000144,0.0,TAKE_PROFIT
2024-09-04 13:08:00-04:00,2024-09-04 13:43:00-04:00,LONG,109.03680299999999,108.983199,183,1.826990264811964,0.25968292430185247,35,-1.8300000000009362,1.281,7.979531999997761,-11.090531999998696,0.0,TAKE_PROFIT
2024-09-04 14:00:00-04:00,2024-09-04 15:42:00-04:00,SHORT,108.693257,106.126221,184,-2.551755724316187,-0.1888093564121714,102,480.2399999999999,1.288,7.905375999999592,471.0466240000003,0.0,TAKE_PROFIT
2024-09-04 15:54:00-04:00,2024-09-04 15:56:00-04:00,LONG,106.78635299999999,106.36372300000001,187,3.0108094661952367,1.0217008584059768,2,-71.05999999999915,1.309,7.971809999997831,-80.34080999999698,0.0,TAKE_PROFIT
2024-09-05 10:13:00-04:00,2024-09-05 10:24:00-04:00,SHORT,108.17836000000001,109.10681699999999,184,-1.6233568008578414,0.25038333683616004,11,-162.83999999999833,1.288,7.996087999998053,-172.1240879999964,0.0,TAKE_PROFIT
2024-09-05 11:02:00-04:00,2024-09-05 11:38:00-04:00,SHORT,107.07858,106.74114396,186,-1.9779166415825562,-0.5369059534499169,36,70.71719999999775,1.302,7.954096559997737,61.46110344,0.0,TAKE_PROFIT
2024-09-05 11:45:00-04:00,2024-09-05 11:51:00-04:00,LONG,106.80165606,106.48869800000001,187,1.1396939883568364,-0.25724983785177247,6,-50.54609999999846,1.309,7.9770572199988266,-59.832157219997285,0.0,TAKE_PROFIT
2024-09-05 12:07:00-04:00,2024-09-05 12:31:00-04:00,LONG,107.066409,107.36842202,186,1.5042262420977133,1.1192176025935365,24,64.15139999999917,1.302,7.976978279998434,54.87242172000074,0.0,TAKE_PROFIT
2024-09-05 12:51:00-04:00,2024-09-05 13:41:00-04:00,SHORT,107.068582,106.84136399999998,186,-2.404788105770609,0.9213811027907631,50,50.2200000000019,1.302,7.957451999997829,40.960548000004074,0.0,TAKE_PROFIT
2024-09-05 13:55:00-04:00,2024-09-05 14:03:00-04:00,LONG,107.386473,107.23854800000001,186,1.3649576505711598,-0.3270209266814537,8,-19.529999999998097,1.302,7.9840499999993995,-28.816049999997496,0.0,TAKE_PROFIT
2024-09-05 14:09:00-04:00,2024-09-05 14:43:00-04:00,SHORT,107.188558,106.98139199999999,186,-1.8886082272274527,0.4537586939611792,34,46.5,1.302,7.967123999997199,37.2308760000028,0.0,TAKE_PROFIT
2024-09-05 14:53:00-04:00,2024-09-05 15:35:00-04:00,LONG,107.27145,107.33352900000001,186,1.8161792716739231,-0.5921612639687017,42,19.53000000000074,1.302,7.983305999998635,10.244694000002106,0.0,TAKE_PROFIT
2024-09-05 15:49:00-04:00,2024-09-05 15:56:00-04:00,SHORT,106.56868200000001,106.891374,187,-2.412118589746572,0.3108555002916492,7,-52.36000000000021,1.309,7.98340399999779,-61.652403999998,0.0,TAKE_PROFIT
2024-09-06 10:35:00-04:00,2024-09-06 10:49:00-04:00,SHORT,103.069382,102.990594,194,-2.0918992235280798,0.617294661747398,14,23.280000000000882,1.358,7.995128000000307,13.926872000000575,0.0,TAKE_PROFIT
2024-09-06 11:37:00-04:00,2024-09-06 11:57:00-04:00,SHORT,102.06958200000001,101.960388,195,-2.6632142634023284,0.09316052162597346,20,29.25000000000111,1.365,7.957169999997902,19.92783000000321,0.0,TAKE_PROFIT
2024-09-06 12:04:00-04:00,2024-09-06 12:09:00-04:00,SHORT,101.16476300000001,101.760348,197,-2.8484379941600824,0.6002910166532727,5,-109.33499999999854,1.379,7.995244999998619,-118.70924499999717,0.0,TAKE_PROFIT
2024-09-06 12:26:00-04:00,2024-09-06 12:45:00-04:00,LONG,102.160428,101.989598,195,1.2070632219303423,-0.13727219956131664,19,-25.349999999999113,1.365,7.9618499999999415,-34.67684999999905,0.0,TAKE_PROFIT
2024-09-06 13:10:00-04:00,2024-09-06 13:31:00-04:00,LONG,102.63582306,102.52839022,194,1.8883390796959003,0.006883730312336472,21,-12.881600000000304,1.358,7.960370959999949,-22.199970960000254,0.0,TAKE_PROFIT
2024-09-06 13:39:00-04:00,2024-09-06 13:56:00-04:00,SHORT,102.314533,102.47549099999999,195,-1.4642266929298304,0.8576111284618476,17,-23.400000000000887,1.365,7.986809999997888,-32.75180999999877,0.0,TAKE_PROFIT
2024-09-06 14:24:00-04:00,2024-09-06 14:32:00-04:00,SHORT,101.889618,102.21543899999999,196,-2.067243862341454,0.8569239509639738,8,-55.85999999999933,1.372,8.000915999998824,-65.23291599999816,0.0,TAKE_PROFIT
2024-09-06 14:39:00-04:00,2024-09-06 15:19:00-04:00,LONG,102.32046,103.009394,195,1.9764790097514149,-0.33331738373817604,40,142.35000000000076,1.365,8.007870000000139,132.9771300000006,0.0,TAKE_PROFIT
2024-09-06 15:29:00-04:00,2024-09-06 15:47:00-04:00,LONG,103.45048596,103.109374,193,1.5190931769256424,-0.7623340294059556,18,-57.86140000000091,1.351,7.973208279997564,-67.18560827999848,0.0,TAKE_PROFIT
2024-09-09 09:48:00-04:00,2024-09-09 10:12:00-04:00,SHORT,105.458904,106.296255,189,-1.6735093008364328,-0.02115456857685718,24,-150.25500000000034,1.323,8.004338999999334,-159.58233899999968,0.0,TAKE_PROFIT
2024-09-09 10:35:00-04:00,2024-09-09 10:42:00-04:00,LONG,104.700936,104.15926397999999,191,1.2732227396640854,0.45876774978553153,7,-95.48090000000208,1.337,7.978455819999283,-104.79635582000137,0.0,TAKE_PROFIT
2024-09-09 11:15:00-04:00,2024-09-09 11:32:00-04:00,LONG,104.03080200000001,104.85902399999999,192,2.1404949731753233,-0.25568378982464846,17,167.03999999999814,1.344,8.02137600000151,157.67462399999664,0.0,TAKE_PROFIT
2024-09-09 11:45:00-04:00,2024-09-09 12:24:00-04:00,SHORT,104.80763428,105.60311639999999,190,-1.604451526559565,0.43114524686406214,39,-143.14599999999984,1.33,7.995602799997954,-152.4716027999978,0.0,TAKE_PROFIT
2024-09-09 12:32:00-04:00,2024-09-09 12:54:00-04:00,SHORT,105.52149148,105.891174,189,-2.602886027754202,0.6827361602303145,22,-61.878600000002166,1.323,7.991396280000103,-71.19299628000226,0.0,TAKE_PROFIT
2024-09-09 13:42:00-04:00,2024-09-09 13:45:00-04:00,SHORT,105.468902,105.111018,189,-1.840176266079886,0.1626235685778657,3,75.59999999999839,1.323,7.959923999998665,66.31707599999973,0.0,TAKE_PROFIT
2024-09-09 13:58:00-04:00,2024-09-09 14:29:00-04:00,LONG,105.37106999999999,104.95890402,189,1.6360603613711433,-1.0025251418277858,31,-69.9488999999988,1.323,7.950470219998039,-79.22237021999683,0.0,TAKE_PROFIT
2024-09-09 14:35:00-04:00,2024-09-09 14:40:00-04:00,SHORT,104.99399700000001,104.78595299999999,190,-1.4768590817610296,0.1836290700669728,5,47.5,1.33,7.971639999997109,38.19836000000289,0.0,TAKE_PROFIT
2024-09-09 14:49:00-04:00,2024-09-09 15:06:00-04:00,LONG,105.40037586,105.153965,189,1.8430930928587168,-1.035588190447404,17,-38.61270000000066,1.323,7.958952539998862,-47.89465253999952,0.0,TAKE_PROFIT
2024-09-09 15:22:00-04:00,2024-09-09 15:30:00-04:00,LONG,105.366069,105.768842,189,1.8326593974242715,-0.2163369390652981,8,84.1050000000014,1.323,7.980902999999415,74.80109700000199,0.0,TAKE_PROFIT
2024-09-09 15:38:00-04:00,2024-09-09 15:46:00-04:00,SHORT,105.668862,105.896175,189,-1.7731959001262527,0.4602264509670087,8,-34.96500000000043,1.323,7.997156999998666,-44.285156999999096,0.0,TAKE_PROFIT
2024-09-10 10:14:00-04:00,2024-09-10 10:24:00-04:00,SHORT,106.20875400000001,106.64072388,188,-1.609302778266135,1.0434438610356633,10,-73.20719999999903,1.316,8.003137439997715,-82.52633743999675,0.0,TAKE_PROFIT
2024-09-10 10:33:00-04:00,2024-09-10 10:57:00-04:00,LONG,107.136423,106.788638,186,1.4747911634730986,-0.6345031008451778,24,-56.729999999998626,1.302,7.958009999999064,-65.99000999999768,0.0,TAKE_PROFIT
2024-09-10 11:07:00-04:00,2024-09-10 11:51:00-04:00,SHORT,106.608674,105.9971952,187,-1.1888932409667403,1.385889265714884,44,122.29799999999932,1.309,7.951464399999239,113.03753560000008,0.0,TAKE_PROFIT
2024-09-10 12:07:00-04:00,2024-09-10 12:25:00-04:00,LONG,105.53120202,105.648866,189,2.072110315993295,-0.686090070923744,18,30.221100000001414,1.323,7.982607780000805,20.91549222000061,0.0,TAKE_PROFIT
2024-09-10 12:33:00-04:00,2024-09-10 12:40:00-04:00,SHORT,105.51059366,105.96618899999999,189,-1.690720388595749,0.26264292256095356,7,-78.11369999999857,1.323,7.9938192599991424,-87.43051925999771,0.0,TAKE_PROFIT
